match_id,elapsed_time,p1_games,p2_games,p1-2_games,p2-1_games,p1_score,p2_score,p1-2_score,p2-1_score,P1server,P2server,p1_ace,p2_ace,p1_fault,p2_fault,p1_err,p2_err,p1_distance_sum,p2_distance_sum,p1_distance,p2_distance,point_victor,game_victor
1309,0:55:41,3,1,2,-2,30,0,30,-30,1,0,0,0,0,0,0,0,866.381,778.555,18.269,15.209,1,0
1309,0:56:19,3,1,2,-2,40,0,40,-40,1,0,0,0,0,0,0,0,875.813,789.217,9.432,10.662,1,1
1309,0:58:04,4,1,3,-3,0,0,0,0,0,1,0,1,0,0,0,0,876.533,789.881,0.72,0.664,2,0
1309,0:58:19,4,1,3,-3,0,15,-15,15,0,1,0,0,0,0,0,-1,888.6030000000001,802.161,12.07,12.28,1,0
1309,0:58:55,4,1,3,-3,15,15,0,0,0,1,0,0,0,0,0,0,906.047,816.6489999999999,17.444,14.488,2,0
1309,0:59:40,4,1,3,-3,15,30,-15,15,0,1,0,0,0,0,0,0,920.5260000000001,833.265,14.479,16.616,2,0
1309,1:00:20,4,1,3,-3,15,40,-25,25,0,1,0,0,0,0,0,0,925.5840000000001,837.082,5.058,3.817,2,2
1309,1:00:58,4,2,2,-2,0,0,0,0,1,0,0,0,0,0,0,0,931.2570000000001,842.063,5.673,4.981,1,0
1309,1:01:33,4,2,2,-2,15,0,15,-15,1,0,0,0,0,0,0,0,935.3860000000001,845.364,4.129,3.301,1,0
1309,1:02:04,4,2,2,-2,30,0,30,-30,1,0,0,0,0,0,0,0,938.94,848.7710000000001,3.554,3.407,1,0
1309,1:02:57,4,2,2,-2,40,0,40,-40,1,0,0,0,0,0,0,0,947.0210000000001,856.455,8.081,7.684,1,1
1309,1:04:54,5,2,3,-3,0,0,0,0,0,1,0,0,0,-1,0,-1,948.1870000000001,857.765,1.166,1.31,1,0
1309,1:05:23,5,2,3,-3,15,0,15,-15,0,1,0,0,0,0,0,0,967.5670000000001,870.495,19.38,12.73,1,0
1309,1:05:58,5,2,3,-3,30,0,30,-30,0,1,0,0,0,0,0,0,975.3600000000001,877.329,7.793,6.834,2,0
1309,1:06:25,5,2,3,-3,30,15,15,-15,0,1,0,0,0,-1,0,-1,980.0640000000001,880.673,4.704,3.344,1,0
1309,1:06:58,5,2,3,-3,40,15,25,-25,0,1,0,0,0,0,0,0,1014.8240000000001,897.15,34.76,16.477,2,0
1309,1:07:32,5,2,3,-3,40,30,10,-10,0,1,0,0,0,0,0,-1,1025.823,905.943,10.999,8.793,1,1
1309,1:10:01,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1027.227,907.558,1.404,1.615,2,0
1309,1:10:30,0,0,0,0,0,15,-15,15,1,0,0,0,0,0,0,-1,1047.286,923.8,20.059,16.242,1,0
1309,1:11:15,0,0,0,0,15,15,0,0,1,0,1,0,0,0,0,0,1048.101,925.0,0.815,1.2,1,0
1309,1:11:36,0,0,0,0,30,15,15,-15,1,0,0,0,-1,0,-1,0,1056.122,932.621,8.021,7.621,2,0
1309,1:12:11,0,0,0,0,30,30,0,0,1,0,0,0,0,0,0,0,1071.2240000000002,945.463,15.102,12.842,1,0
1309,1:12:47,0,0,0,0,40,30,10,-10,1,0,0,0,0,0,0,-1,1077.0720000000001,954.004,5.848,8.541,1,1
1309,1:13:40,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1079.8670000000002,956.0980000000001,2.795,2.094,2,0
1309,1:13:54,1,0,1,-1,0,15,-15,15,0,1,0,0,0,0,-1,0,1089.5600000000002,961.196,9.693,5.098,2,0
1309,1:14:22,1,0,1,-1,0,30,-30,30,0,1,0,1,0,0,0,0,1090.747,962.119,1.187,0.923,2,0
1309,1:14:38,1,0,1,-1,0,40,-40,40,0,1,0,0,0,0,0,0,1102.3200000000002,970.302,11.573,8.183,2,2
1309,1:15:19,1,1,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1105.1820000000002,973.053,2.862,2.751,2,0
1309,1:16:29,1,1,0,0,0,15,-15,15,1,0,0,0,0,0,0,0,1106.6090000000002,974.164,1.427,1.111,1,0
1309,1:16:50,1,1,0,0,15,15,0,0,1,0,1,0,0,0,0,0,1107.4650000000001,974.675,0.856,0.511,1,0
1309,1:17:10,1,1,0,0,30,15,15,-15,1,0,0,0,0,0,0,0,1117.623,984.24,10.158,9.565,1,0
1309,1:17:43,1,1,0,0,40,15,25,-25,1,0,0,0,0,0,0,0,1120.444,988.697,2.821,4.457,1,1
1309,1:19:29,2,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1126.559,995.436,6.115,6.739,2,0
1309,1:19:47,2,1,1,-1,0,15,-15,15,0,1,0,0,0,0,0,0,1127.82,996.856,1.261,1.42,2,0
1309,1:20:05,2,1,1,-1,0,30,-30,30,0,1,0,0,0,0,0,0,1160.436,1019.434,32.616,22.578,2,0
1309,1:20:45,2,1,1,-1,0,40,-40,40,0,1,0,0,0,0,0,0,1163.587,1023.1189999999999,3.151,3.685,2,2
1309,1:21:29,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1173.638,1031.716,10.051,8.597,1,0
1309,1:22:16,2,2,0,0,15,0,15,-15,1,0,0,0,0,0,0,-1,1176.691,1036.1109999999999,3.053,4.395,1,0
1309,1:22:46,2,2,0,0,30,0,30,-30,1,0,0,0,0,0,0,0,1184.8410000000001,1047.664,8.15,11.553,1,0
1309,1:23:11,2,2,0,0,40,0,40,-40,1,0,0,0,0,0,0,0,1187.901,1051.732,3.06,4.068,1,1
1309,1:24:56,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1190.741,1053.914,2.84,2.182,1,0
1309,1:25:32,3,2,1,-1,15,0,15,-15,0,1,0,0,0,0,0,0,1210.523,1069.273,19.782,15.359,1,0
1309,1:26:15,3,2,1,-1,30,0,30,-30,0,1,0,0,0,0,0,-1,1214.735,1072.3709999999999,4.212,3.098,1,0
1309,1:26:42,3,2,1,-1,40,0,40,-40,0,1,0,0,0,0,-1,0,1228.962,1086.1429999999998,14.227,13.772,2,0
1309,1:27:16,3,2,1,-1,40,15,25,-25,0,1,0,1,0,0,0,0,1229.913,1087.1179999999997,0.951,0.975,2,0
1309,1:27:40,3,2,1,-1,40,30,10,-10,0,1,0,0,0,-1,0,-1,1234.9859999999999,1092.105,5.073,4.987,1,1
1309,1:28:23,4,2,2,-2,0,0,0,0,1,0,0,0,0,0,0,0,1239.7150000000001,1100.645,4.729,8.54,1,0
1309,1:28:58,4,2,2,-2,15,0,15,-15,1,0,0,0,0,0,0,0,1255.914,1115.6169999999997,16.199,14.972,1,0
1309,1:29:29,4,2,2,-2,30,0,30,-30,1,0,0,0,0,0,-1,0,1267.806,1125.4579999999999,11.892,9.841,2,0
1309,1:29:58,4,2,2,-2,30,15,15,-15,1,0,0,0,0,0,0,0,1307.6660000000002,1167.3529999999998,39.86,41.895,1,0
1309,1:30:32,4,2,2,-2,40,15,25,-25,1,0,0,0,0,0,0,0,1312.047,1171.9289999999999,4.381,4.576,1,1
1309,1:32:04,5,2,3,-3,0,0,0,0,0,1,0,0,0,0,-1,0,1323.173,1181.7069999999999,11.126,9.778,2,0
1309,1:32:37,5,2,3,-3,0,15,-15,15,0,1,0,1,0,0,0,0,1329.8780000000002,1187.857,6.705,6.15,2,0
1309,1:33:09,5,2,3,-3,0,30,-30,30,0,1,0,0,0,0,0,0,1334.3,1191.319,4.422,3.462,2,0
1309,1:33:46,5,2,3,-3,0,40,-40,40,0,1,0,0,0,0,0,0,1346.509,1200.062,12.209,8.743,2,2
1309,1:34:45,5,3,2,-2,0,0,0,0,1,0,0,0,0,0,0,0,1351.2759999999998,1204.595,4.767,4.533,1,0
1309,1:35:15,5,3,2,-2,15,0,15,-15,1,0,0,0,0,0,0,-1,1361.018,1212.376,9.742,7.781,1,0
1309,1:35:49,5,3,2,-2,30,0,30,-30,1,0,0,0,0,0,0,0,1366.7069999999999,1218.1190000000001,5.689,5.743,1,0
1309,1:36:13,5,3,2,-2,40,0,40,-40,1,0,0,0,0,0,-1,0,1375.3419999999999,1226.935,8.635,8.816,2,0
1309,1:36:46,5,3,2,-2,40,15,25,-25,1,0,1,0,0,0,0,0,1376.018,1227.557,0.676,0.622,1,1
1309,1:39:04,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1376.6619999999998,1228.462,0.644,0.905,2,0
1309,1:39:18,0,0,0,0,0,15,-15,15,0,1,0,0,0,-1,0,-1,1378.2559999999999,1230.492,1.594,2.03,1,0
1309,1:39:52,0,0,0,0,15,15,0,0,0,1,0,0,0,0,0,0,1378.8559999999998,1231.194,0.6,0.702,2,0
1309,1:40:10,0,0,0,0,15,30,-15,15,0,1,0,0,0,0,0,-1,1391.243,1240.192,12.387,8.998,1,0
1309,1:40:44,0,0,0,0,30,30,0,0,0,1,0,0,0,0,0,0,1396.9279999999999,1245.194,5.685,5.002,2,0
1309,1:41:04,0,0,0,0,30,40,-10,10,0,1,0,0,0,0,0,-1,1400.9009999999998,1250.534,3.973,5.34,1,0
1309,1:41:50,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,1406.5259999999998,1255.086,5.625,4.552,1,0
1309,1:42:23,0,0,0,0,55,40,15,-15,0,1,0,0,0,0,0,0,1429.1,1277.299,22.574,22.213,2,0
1309,1:43:09,0,0,0,0,40,40,0,0,0,1,0,0,0,0,-1,0,1450.6409999999998,1294.8400000000001,21.541,17.541,2,0
1309,1:43:37,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,-1,1471.779,1314.705,21.138,19.865,1,0
1309,1:44:11,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,1479.7559999999999,1320.5769999999998,7.977,5.872,2,0
1309,1:44:48,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,0,1516.775,1343.245,37.019,22.668,1,0
1309,1:45:42,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,1521.779,1346.3359999999998,5.004,3.091,2,0
1309,1:46:03,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,0,1523.091,1347.791,1.312,1.455,2,2
1309,1:47:17,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1524.491,1350.001,1.4,2.21,1,0
1309,1:47:40,0,1,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,1531.224,1355.6109999999999,6.733,5.61,2,0
1309,1:48:14,0,1,-1,1,15,15,0,0,1,0,0,0,-1,0,-1,0,1535.021,1360.0320000000002,3.797,4.421,2,0
1309,1:48:53,0,1,-1,1,15,30,-15,15,1,0,0,0,0,0,0,0,1544.3,1368.5459999999998,9.279,8.514,2,0
1309,1:49:32,0,1,-1,1,15,40,-25,25,1,0,0,0,0,0,0,0,1555.4319999999998,1379.679,11.132,11.133,1,0
1309,1:50:09,0,1,-1,1,30,40,-10,10,1,0,0,0,0,0,0,0,1574.697,1396.216,19.265,16.537,2,2
1309,1:50:53,0,2,-2,2,0,0,0,0,0,1,0,1,0,0,0,0,1575.9699999999998,1397.538,1.273,1.322,2,0
1309,1:51:08,0,2,-2,2,0,15,-15,15,0,1,0,0,0,0,-1,0,1589.2259999999999,1409.587,13.256,12.049,2,0
1309,1:51:41,0,2,-2,2,0,30,-30,30,0,1,0,0,0,0,0,0,1594.4989999999998,1412.766,5.273,3.179,1,0
1309,1:52:07,0,2,-2,2,15,30,-15,15,0,1,0,0,0,-1,0,-1,1599.112,1416.606,4.613,3.84,1,0
1309,1:52:42,0,2,-2,2,30,30,0,0,0,1,0,0,0,0,-1,0,1613.558,1429.0,14.446,12.394,2,0
1309,1:53:16,0,2,-2,2,30,40,-10,10,0,1,0,0,0,0,0,0,1631.4050000000002,1447.6439999999998,17.847,18.644,1,0
1309,1:54:12,0,2,-2,2,40,40,0,0,0,1,0,1,0,0,0,0,1632.285,1448.1819999999998,0.88,0.538,2,0
1309,1:54:33,0,2,-2,2,40,55,-15,15,0,1,0,0,0,0,0,0,1642.604,1456.935,10.319,8.753,1,0
1309,1:55:11,0,2,-2,2,40,40,0,0,0,1,0,0,0,0,0,0,1646.8580000000002,1460.244,4.254,3.309,1,0
1309,1:55:38,0,2,-2,2,55,40,15,-15,0,1,0,0,0,0,0,0,1662.58,1474.8249999999998,15.722,14.581,1,1
1309,1:57:30,1,2,-1,1,0,0,0,0,1,0,1,0,0,0,0,0,1663.433,1475.6979999999999,0.853,0.873,1,0
1309,1:57:49,1,2,-1,1,15,0,15,-15,1,0,0,0,0,0,-1,0,1666.976,1480.8690000000001,3.543,5.171,2,0
1309,1:58:12,1,2,-1,1,15,15,0,0,1,0,0,0,0,0,0,0,1682.26,1499.426,15.284,18.557,1,0
1309,1:58:45,1,2,-1,1,30,15,15,-15,1,0,0,0,0,0,0,0,1686.4920000000002,1503.762,4.232,4.336,2,0
1309,1:59:39,1,2,-1,1,30,30,0,0,1,0,0,0,0,0,-1,0,1708.8000000000002,1528.385,22.308,24.623,2,0
1309,2:00:40,1,2,-1,1,30,40,-10,10,1,0,0,0,0,0,0,0,1709.73,1529.976,0.93,1.591,1,0
1309,2:01:12,1,2,-1,1,40,40,0,0,1,0,1,0,0,0,0,0,1710.728,1531.26,0.998,1.284,1,0
1309,2:01:41,1,2,-1,1,55,40,15,-15,1,0,0,0,0,0,0,0,1714.851,1535.826,4.123,4.566,1,1
1309,2:02:15,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1715.5040000000001,1536.388,0.653,0.562,2,0
1309,2:02:33,2,2,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,1716.183,1537.013,0.679,0.625,2,0
1309,2:02:50,2,2,0,0,0,30,-30,30,0,1,0,0,0,0,0,0,1722.794,1542.509,6.611,5.496,1,0
1309,2:04:01,2,2,0,0,15,30,-15,15,0,1,0,0,0,0,0,-1,1764.634,1583.4569999999999,41.84,40.948,1,0
1309,2:04:40,2,2,0,0,30,30,0,0,0,1,0,0,0,0,0,-1,1769.3000000000002,1589.433,4.666,5.976,1,0
1309,2:04:56,2,2,0,0,40,30,10,-10,0,1,0,0,0,0,0,0,1771.4160000000002,1591.966,2.116,2.533,2,0
1309,2:05:26,2,2,0,0,40,40,0,0,0,1,0,0,0,0,0,0,1776.5870000000002,1596.182,5.171,4.216,2,0
1309,2:06:09,2,2,0,0,40,55,-15,15,0,1,0,0,0,0,-1,0,1792.0480000000002,1615.502,15.461,19.32,2,2
1309,2:07:55,2,3,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1826.2790000000002,1640.2620000000002,34.231,24.76,1,0
1309,2:08:46,2,3,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,1829.7820000000002,1643.397,3.503,3.135,1,0
1309,2:09:16,2,3,-1,1,30,0,30,-30,1,0,0,0,0,0,0,0,1834.2800000000002,1647.1460000000002,4.498,3.749,1,0
1309,2:09:34,2,3,-1,1,40,0,40,-40,1,0,0,0,0,0,0,0,1845.5320000000002,1658.364,11.252,11.218,2,0
1309,2:10:10,2,3,-1,1,40,15,25,-25,1,0,0,0,0,0,0,0,1851.226,1666.129,5.694,7.765,1,1
1309,2:11:09,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1854.111,1668.2169999999999,2.885,2.088,2,0
1309,2:11:27,3,3,0,0,0,15,-15,15,0,1,0,0,0,0,0,-1,1863.968,1677.3669999999997,9.857,9.15,1,0
1309,2:11:50,3,3,0,0,15,15,0,0,0,1,0,0,0,0,0,0,1867.652,1680.317,3.684,2.95,2,0
1309,2:12:17,3,3,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,1869.7130000000002,1681.9319999999998,2.061,1.615,2,0
1309,2:12:54,3,3,0,0,15,40,-25,25,0,1,0,0,0,0,0,0,1873.8290000000002,1686.456,4.116,4.524,2,2
1309,2:14:41,3,4,-1,1,0,0,0,0,1,0,1,0,0,0,0,0,1875.0500000000002,1687.6839999999997,1.221,1.228,1,0
1309,2:15:00,3,4,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,1917.0100000000002,1730.599,41.96,42.915,1,0
1309,2:16:01,3,4,-1,1,30,0,30,-30,1,0,0,0,0,0,0,0,1922.1730000000002,1735.273,5.163,4.674,1,0
1309,2:16:21,3,4,-1,1,40,0,40,-40,1,0,0,0,0,0,0,0,1928.4080000000004,1743.1009999999999,6.235,7.828,1,1
1309,2:17:21,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1936.7150000000001,1766.4519999999998,8.307,23.351,1,0
1309,2:17:51,4,4,0,0,15,0,15,-15,0,1,0,0,0,0,0,0,1942.4130000000002,1772.366,5.698,5.914,2,0
1309,2:18:35,4,4,0,0,15,15,0,0,0,1,0,1,0,0,0,0,1942.9770000000003,1773.2309999999998,0.564,0.865,2,0
1309,2:18:57,4,4,0,0,15,30,-15,15,0,1,0,0,0,0,0,-1,1953.719,1784.2379999999998,10.742,11.007,1,0
1309,2:19:40,4,4,0,0,30,30,0,0,0,1,0,0,0,0,0,-1,1977.1670000000001,1808.5809999999997,23.448,24.343,1,0
1309,2:20:36,4,4,0,0,40,30,10,-10,0,1,0,0,0,0,0,0,2020.3050000000003,1841.238,43.138,32.657,1,1
1309,2:22:27,5,4,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,2038.0090000000002,1859.739,17.704,18.501,1,0
1309,2:22:56,5,4,1,-1,15,0,15,-15,1,0,0,0,0,0,0,0,2054.3360000000002,1878.542,16.327,18.803,1,0
1309,2:23:23,5,4,1,-1,30,0,30,-30,1,0,0,0,0,0,0,0,2075.608,1897.45,21.272,18.908,1,0
1309,2:24:10,5,4,1,-1,40,0,40,-40,1,0,0,0,0,0,0,0,2082.652,1903.461,7.044,6.011,2,0
1309,2:24:44,5,4,1,-1,40,15,25,-25,1,0,0,0,0,0,0,0,2087.831,1910.116,5.179,6.655,1,1
1310,0:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,23.86,26.441,23.86,26.441,2,0
1310,0:00:35,0,0,0,0,0,15,-15,15,0,1,0,0,0,-1,0,-1,27.189999999999998,29.226,3.33,2.785,1,0
1310,0:01:00,0,0,0,0,15,15,0,0,0,1,0,0,0,0,-1,0,47.413,49.647999999999996,20.223,20.422,2,0
1310,0:01:37,0,0,0,0,15,30,-15,15,0,1,0,0,0,0,0,-1,66.269,77.203,18.856,27.555,1,0
1310,0:02:05,0,0,0,0,30,30,0,0,0,1,0,0,0,0,0,0,95.321,104.578,29.052,27.375,1,0
1310,0:02:34,0,0,0,0,40,30,10,-10,0,1,0,0,0,0,-1,0,131.832,145.527,36.511,40.949,2,0
1310,0:03:23,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,137.013,150.21599999999998,5.181,4.689,2,0
1310,0:03:45,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,-1,146.681,159.791,9.668,9.575,1,0
1310,0:04:08,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,186.37800000000001,194.435,39.697,34.644,2,0
1310,0:04:56,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,-1,193.05,199.66400000000002,6.672,5.229,1,0
1310,0:05:27,0,0,0,0,40,40,0,0,0,1,0,0,0,0,-1,0,217.144,224.52300000000002,24.094,24.859,2,0
1310,0:06:14,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,0,218.412,225.91400000000002,1.268,1.391,2,2
1310,0:07:33,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,226.844,234.187,8.432,8.273,2,0
1310,0:08:06,0,1,-1,1,0,15,-15,15,1,0,0,0,0,0,0,0,263.25,263.09000000000003,36.406,28.903,2,0
1310,0:08:48,0,1,-1,1,0,30,-30,30,1,0,0,0,0,0,0,-1,272.567,274.37600000000003,9.317,11.286,1,0
1310,0:09:26,0,1,-1,1,15,30,-15,15,1,0,0,0,0,0,0,-1,283.886,283.707,11.319,9.331,1,0
1310,0:10:02,0,1,-1,1,30,30,0,0,1,0,0,0,0,0,0,-1,324.994,327.472,41.108,43.765,1,0
1310,0:10:46,0,1,-1,1,40,30,10,-10,1,0,0,0,0,0,0,0,329.37800000000004,330.871,4.384,3.399,2,0
1310,0:11:22,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,0,0,333.583,335.452,4.205,4.581,1,0
1310,0:11:44,0,1,-1,1,55,40,15,-15,1,0,0,0,0,0,0,0,353.088,351.003,19.505,15.551,2,0
1310,0:12:20,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,0,0,367.23400000000004,363.66499999999996,14.146,12.662,2,0
1310,0:13:11,0,1,-1,1,40,55,-15,15,1,0,0,0,0,0,-1,0,372.55600000000004,369.275,5.322,5.61,2,2
1310,0:13:58,0,2,-2,2,0,0,0,0,0,1,0,0,0,0,0,0,380.51400000000007,375.96999999999997,7.958,6.695,1,0
1310,0:14:26,0,2,-2,2,15,0,15,-15,0,1,0,0,0,0,0,-1,385.086,380.193,4.572,4.223,1,0
1310,0:14:55,0,2,-2,2,30,0,30,-30,0,1,0,0,0,0,0,0,386.569,381.121,1.483,0.928,2,0
1310,0:15:15,0,2,-2,2,30,15,15,-15,0,1,0,0,0,0,0,-1,429.05,402.325,42.481,21.204,1,0
1310,0:15:43,0,2,-2,2,40,15,25,-25,0,1,0,0,0,0,0,-1,455.8,426.363,26.75,24.038,1,1
1310,0:17:45,1,2,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,463.04900000000004,435.079,7.249,8.716,1,0
1310,0:18:14,1,2,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,470.814,443.974,7.765,8.895,1,0
1310,0:19:15,1,2,-1,1,30,0,30,-30,1,0,0,0,0,0,0,-1,479.629,455.79699999999997,8.815,11.823,1,0
1310,0:19:43,1,2,-1,1,40,0,40,-40,1,0,0,0,0,0,0,0,486.97200000000004,463.64599999999996,7.343,7.849,2,0
1310,0:20:38,1,2,-1,1,40,15,25,-25,1,0,0,0,0,0,-1,0,504.147,480.991,17.175,17.345,2,0
1310,0:21:20,1,2,-1,1,40,30,10,-10,1,0,0,0,0,0,0,0,507.908,485.327,3.761,4.336,2,0
1310,0:21:50,1,2,-1,1,40,40,0,0,1,0,1,0,0,0,0,0,509.134,486.86899999999997,1.226,1.542,1,0
1310,0:22:16,1,2,-1,1,55,40,15,-15,1,0,0,0,0,0,0,0,518.863,498.07,9.729,11.201,1,1
1310,0:22:47,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,538.989,519.101,20.126,21.031,1,0
1310,0:23:23,2,2,0,0,15,0,15,-15,0,1,0,0,0,0,0,0,563.27,534.95,24.281,15.849,1,0
1310,0:24:00,2,2,0,0,30,0,30,-30,0,1,0,0,0,0,0,0,574.347,546.105,11.077,11.155,1,0
1310,0:24:19,2,2,0,0,40,0,40,-40,0,1,0,0,0,0,0,0,575.322,547.096,0.975,0.991,2,0
1310,0:24:48,2,2,0,0,40,15,25,-25,0,1,0,0,0,-1,0,-1,598.638,561.5160000000001,23.316,14.42,1,1
1310,0:26:45,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,-1,0,626.2420000000001,588.0580000000001,27.604,26.542,2,0
1310,0:27:24,3,2,1,-1,0,15,-15,15,1,0,1,0,0,0,0,0,627.0620000000001,588.9740000000002,0.82,0.916,1,0
1310,0:27:56,3,2,1,-1,15,15,0,0,1,0,0,0,0,0,0,0,657.6430000000001,616.0220000000002,30.581,27.048,1,0
1310,0:28:41,3,2,1,-1,30,15,15,-15,1,0,0,0,0,0,0,-1,675.3660000000001,628.8690000000001,17.723,12.847,1,0
1310,0:29:11,3,2,1,-1,40,15,25,-25,1,0,1,0,0,0,0,0,676.6490000000001,630.6370000000002,1.283,1.768,1,1
1310,0:29:40,4,2,2,-2,0,0,0,0,0,1,0,0,0,0,0,-1,710.1600000000001,641.2220000000002,33.511,10.585,1,0
1310,0:30:12,4,2,2,-2,15,0,15,-15,0,1,0,0,0,0,0,0,714.6700000000001,645.3440000000002,4.51,4.122,2,0
1310,0:30:29,4,2,2,-2,15,15,0,0,0,1,0,0,0,0,0,0,733.292,667.943,18.622,22.599,2,0
1310,0:30:55,4,2,2,-2,15,30,-15,15,0,1,0,0,0,0,0,-1,738.042,671.698,4.75,3.755,1,0
1310,0:31:15,4,2,2,-2,30,30,0,0,0,1,0,0,0,0,0,-1,767.374,686.39,29.332,14.692,1,0
1310,0:31:55,4,2,2,-2,40,30,10,-10,0,1,0,0,0,0,0,-1,776.258,692.67,8.884,6.28,1,1
1310,0:34:12,5,2,3,-3,0,0,0,0,1,0,1,0,0,0,0,0,784.7180000000001,702.977,8.46,10.307,1,0
1310,0:34:26,5,2,3,-3,15,0,15,-15,1,0,0,0,0,0,0,0,797.1390000000001,716.6469999999999,12.421,13.67,2,0
1310,0:35:07,5,2,3,-3,15,15,0,0,1,0,0,0,0,0,0,0,804.1990000000001,724.063,7.06,7.416,1,0
1310,0:35:26,5,2,3,-3,30,15,15,-15,1,0,0,0,0,0,0,-1,815.9180000000001,735.443,11.719,11.38,1,0
1310,0:35:59,5,2,3,-3,40,15,25,-25,1,0,0,0,0,0,0,0,824.252,744.956,8.334,9.513,1,1
1310,0:38:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,835.5649999999999,755.924,11.313,10.968,2,0
1310,0:38:22,0,0,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,853.9689999999999,774.103,18.404,18.179,2,0
1310,0:39:05,0,0,0,0,0,30,-30,30,0,1,0,0,0,0,-1,0,866.14,785.9689999999999,12.171,11.866,2,0
1310,0:39:38,0,0,0,0,0,40,-40,40,0,1,0,0,0,0,0,0,882.018,799.6619999999999,15.878,13.693,2,2
1310,0:40:50,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,888.455,806.1489999999999,6.437,6.487,1,0
1310,0:41:08,0,1,-1,1,15,0,15,-15,1,0,0,0,0,0,-1,0,903.8770000000001,820.9139999999999,15.422,14.765,2,0
1310,0:41:39,0,1,-1,1,15,15,0,0,1,0,0,0,0,0,0,0,905.061,822.2259999999999,1.184,1.312,1,0
1310,0:42:00,0,1,-1,1,30,15,15,-15,1,0,0,0,0,0,-1,0,940.4459999999999,860.023,35.385,37.797,2,0
1310,0:42:54,0,1,-1,1,30,30,0,0,1,0,0,0,0,0,-1,0,960.3459999999999,883.844,19.9,23.821,2,0
1310,0:43:35,0,1,-1,1,30,40,-10,10,1,0,0,0,0,0,0,-1,1006.5529999999999,922.9830000000001,46.207,39.139,1,0
1310,0:44:34,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,0,0,1056.935,1018.8280000000001,50.382,95.845,1,0
1310,0:45:23,0,1,-1,1,55,40,15,-15,1,0,0,0,0,0,-1,0,1078.8819999999998,1053.443,21.947,34.615,2,0
1310,0:46:02,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,-1,0,1099.9119999999998,1081.041,21.03,27.598,2,0
1310,0:46:37,0,1,-1,1,40,55,-15,15,1,0,0,0,0,0,0,-1,1163.6259999999997,1134.94,63.714,53.899,1,0
1310,0:47:43,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,0,0,1271.9869999999999,1222.307,108.361,87.367,2,0
1310,0:49:05,0,1,-1,1,40,55,-15,15,1,0,0,0,0,0,0,-1,1287.737,1239.1309999999999,15.75,16.824,1,0
1310,0:49:53,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,0,0,1331.178,1278.6819999999998,43.441,39.551,2,0
1310,0:50:48,0,1,-1,1,40,55,-15,15,1,0,0,0,0,0,0,0,1332.0220000000002,1279.418,0.844,0.736,1,0
1310,0:51:17,0,1,-1,1,40,40,0,0,1,0,0,0,0,0,-1,0,1349.8450000000003,1296.6629999999998,17.823,17.245,2,0
